date,open,close,high,low,volume,amount,up,down
2011-02-11,2815.12,2827.33,2835.41,2807.6,116818500,128777969664,632,260
2011-02-14,2828.57,2899.13,2906.26,2828.57,171236700,182199173120,853,71
2011-02-15,2900.43,2899.24,2934.47,2892.64,168122200,189514072064,356,539
2011-02-16,2893.68,2923.9,2924.19,2882.55,139229700,161636286464,817,103
2011-02-17,2929.26,2926.96,2939.28,2905.03,141037700,170609098752,442,455
2011-02-18,2924.23,2899.79,2924.23,2890.26,124413100,143486877696,273,619
2011-02-21,2886.54,2932.25,2932.82,2884.19,130003700,147746553856,835,74
2011-02-22,2941.32,2855.52,2944.41,2851.62,171422400,194421161984,92,830
2011-02-23,2844.99,2862.63,2868.48,2839.2,120439900,138999595008,721,185
2011-02-24,2861.39,2878.6,2881.54,2854.56,119196700,138582360064,656,256
2011-02-25,2876.78,2878.57,2890.32,2848.65,109603000,125575315456,434,459
2011-02-28,2880.17,2905.05,2906.17,2861.82,127274900,149576318976,786,120
2011-03-01,2906.28,2918.92,2931.58,2901.55,148645000,173892157440,566,344
2011-03-02,2905.51,2913.81,2924.96,2883.57,144173300,167054180352,366,563
2011-03-03,2918.73,2902.98,2937.56,2900.76,164828900,179827998720,228,689
2011-03-04,2902.19,2942.31,2944.46,2898.08,129271900,146052792320,829,95
2011-03-07,2952.72,2996.21,3000.43,2952.72,177510000,210234769408,740,168
2011-03-08,2996.73,2999.94,3001.62,2976.6,137269600,170430955520,508,388
2011-03-09,3002.55,3002.15,3012.04,2989.34,135053900,166821396480,416,492
2011-03-10,2995.77,2957.14,2995.77,2954.37,135238900,168228782080,275,638
2011-03-11,2942.42,2933.8,2966.98,2927.68,127845900,154274938880,282,630
2011-03-14,2923.98,2937.63,2939.65,2914.46,125582000,153795985408,591,305
2011-03-15,2927.98,2896.26,2927.98,2850.94,172272600,189815701504,196,737
2011-03-16,2894.25,2930.8,2934.02,2894.25,140044600,167171293184,757,163
2011-03-17,2906.95,2897.3,2935.63,2885.65,147421700,171981078528,165,769
2011-03-18,2920.81,2906.89,2930.61,2900.87,107808400,128490897408,660,242
2011-03-21,2913.91,2909.14,2927.07,2895.15,105097900,123623440384,379,526
2011-03-22,2917.69,2919.14,2923.39,2884.75,106469100,121852993536,452,442
2011-03-23,2919.02,2948.48,2950.42,2911.63,122810300,139787780096,803,115
2011-03-24,2949.85,2946.71,2958.66,2942.13,116307600,138238558208,406,501
2011-03-25,2948.54,2977.81,2985.08,2946.7,153205400,173562363904,643,259
2011-03-28,2985.36,2984,3005.78,2979.2,169306000,198231261184,459,446
2011-03-29,2979.86,2958.08,2994.17,2953.54,180640100,201697280000,247,676
2011-03-30,2955.45,2955.77,2968.18,2935.75,139370000,154444988416,324,585
2011-03-31,2954.65,2928.11,2961.63,2914.38,116767600,135660912640,242,677
2011-04-01,2932.48,2967.41,2967.85,2924.39,110219700,127272837120,789,130
2011-04-06,2964.21,3001.36,3005.24,2963.9,156718400,178704629760,551,350
2011-04-07,3003.2,3007.91,3012.29,2990.31,133886700,154311131136,577,318
2011-04-08,3005.37,3030.02,3031.1,2998.34,123817000,148542341120,666,213
2011-04-11,3037.91,3022.75,3059.57,3019.89,158087400,184386568192,271,650
2011-04-12,3012.79,3021.37,3039.12,3003.45,157956200,167117832192,484,421
2011-04-13,3006.83,3050.4,3050.4,2994.47,138585600,148905771008,711,198
2011-04-14,3049.67,3042.64,3058.24,3036.73,140801800,150275932160,321,600
2011-04-15,3036.34,3050.53,3062.53,3020.16,141741900,150697164800,431,451
2011-04-18,3040.53,3057.33,3067.46,3037.19,150764100,162870640640,500,398
2011-04-19,3038.81,2999.04,3038.81,2996.22,153485200,167927742464,232,681
2011-04-20,3005.97,3007.04,3019.12,2992.67,128317100,144904617984,577,305
2011-04-21,3021.77,3026.67,3035.47,3012.54,128332500,148319436800,609,298
2011-04-22,3025.7,3010.52,3032.97,3004.46,124375100,138236018688,327,559
2011-04-25,3003.03,2964.95,3003.61,2964.64,128284800,142058225664,165,748
2011-04-26,2956.95,2938.98,2970.28,2931.5,106497500,113890836480,232,682
2011-04-27,2946.33,2925.41,2961.13,2907.66,116709500,116293386240,252,667
2011-04-28,2937.95,2887.04,2953.19,2884.84,121275600,117862817792,75,842
2011-04-29,2886.63,2911.51,2913.56,2871.01,101989300,95097004032,790,121
2011-05-03,2911.51,2932.19,2933.46,2890.22,108343900,104159657984,804,116
2011-05-04,2916.84,2866.02,2916.97,2860.07,124379000,126914650112,116,810
2011-05-05,2854.77,2872.4,2880.13,2849.91,98861000,99921805312,573,329
2011-05-06,2842.76,2863.89,2881.71,2834.46,102577100,106606075904,528,367
2011-05-09,2868.24,2872.46,2885.18,2861.42,87632100,94783381504,659,238
2011-05-10,2876.98,2890.63,2891.03,2865.1,87583200,96995082240,588,300
2011-05-11,2890.35,2883.42,2897.14,2868.35,97584200,107788017664,457,440
2011-05-12,2864.98,2844.08,2876.45,2843.1,106428400,115013320704,165,752
2011-05-13,2846.31,2871.03,2871.99,2832.25,103797600,105286844416,702,209
2011-05-16,2864.38,2849.07,2877.09,2846.31,91146800,96655507456,353,556
2011-05-17,2846.45,2852.77,2869.23,2821.2,102872100,110882775040,416,492
2011-05-18,2846.72,2872.77,2877.43,2843.68,83814100,91304460288,664,210
2011-05-19,2879.39,2859.57,2884.14,2856.83,83407200,92002295808,269,642
2011-05-20,2858.31,2858.46,2866.76,2850.45,75151400,84605231104,353,507
2011-05-23,2853.29,2774.57,2853.29,2771.12,107910900,112663347200,50,890
2011-05-24,2766.06,2767.06,2771.75,2744.78,82556800,89829720064,443,473
2011-05-25,2764.56,2741.74,2771.18,2737.33,80872900,87059824640,211,717
2011-05-26,2755.39,2736.53,2764.89,2734.54,86296100,93521297408,308,589
2011-05-27,2739.39,2709.95,2746.84,2708.55,93607900,93187325952,128,781
2011-05-30,2704.48,2706.36,2728.06,2689.21,73811400,72145698816,172,760
2011-05-31,2707.56,2743.47,2744.93,2702.09,78432000,79055486976,873,65
2011-06-01,2737.06,2743.57,2744.56,2726.49,79444300,78783373312,675,233
2011-06-02,2715.32,2705.18,2727.99,2676.54,96806500,95553929216,170,769
2011-06-03,2701.77,2728.02,2732.43,2701.25,74710600,79125315584,877,62
2011-06-07,2720.97,2744.3,2745.77,2717.31,71784300,79913369600,739,181
2011-06-08,2742.04,2750.29,2754.12,2715.25,80551600,88231337984,512,372
2011-06-09,2743.54,2703.35,2747.33,2702.69,88705400,95853101056,78,863
2011-06-10,2696.13,2705.14,2707.74,2672.32,79638800,83971416064,513,398
2011-06-13,2687.65,2700.38,2703.42,2669.4,69760500,74062381056,337,582
2011-06-14,2696.22,2730.04,2735.55,2691.67,89853800,96063504384,852,87
2011-06-15,2717.68,2705.43,2730.48,2705.07,79347900,86069469184,178,742
2011-06-16,2685.63,2664.28,2691.94,2663.12,76455500,77300768768,83,858
2011-06-17,2661.41,2642.82,2675.03,2641.39,70244500,75238383616,167,762
2011-06-20,2635.83,2621.25,2637.88,2610.99,67629600,66141503488,264,655
2011-06-21,2628.02,2646.48,2648.02,2618.81,71564200,74109124608,831,99
2011-06-22,2648.53,2649.32,2657.73,2633.47,63745400,65344770048,365,552
2011-06-23,2640.66,2688.25,2693.42,2630.34,81092900,83468582912,894,46
2011-06-24,2678.05,2746.21,2759.71,2674.3,139445400,144335912960,912,31
2011-06-27,2746.79,2758.23,2769.04,2743.5,110150800,117141372928,733,168
2011-06-28,2759.71,2759.2,2763.28,2736.4,94974700,104902033408,450,438
2011-06-29,2757.4,2728.48,2759.23,2727.25,94571100,99758456832,124,798
2011-06-30,2729.99,2762.08,2774.37,2729.99,102322600,104379187200,880,53
2011-07-01,2767.83,2759.36,2778.67,2752.97,101893100,106444529664,566,340
2011-07-04,2770.94,2812.82,2813.27,2770.94,138419200,145547640832,939,10
2011-07-05,2812.72,2816.35,2818.14,2799.11,117236300,129553776640,562,333
2011-07-06,2811.82,2810.48,2811.82,2780.73,110007000,122990297088,407,509
2011-07-07,2813.19,2794.27,2825.12,2793.89,126737500,141310181376,357,564
2011-07-08,2797.03,2797.77,2807.38,2784.13,92237100,103601684480,407,511
2011-07-11,2789.45,2802.69,2807.32,2780.67,91836000,102142574592,649,267
2011-07-12,2783.72,2754.58,2783.72,2752.19,103674300,112393633792,138,808
2011-07-13,2756.03,2795.48,2797.27,2756.03,99659000,108678397952,931,23
2011-07-14,2798.21,2810.44,2811.7,2788.98,104502000,125648830464,659,260
2011-07-15,2803.58,2820.17,2821.34,2794.16,107470000,127720316928,582,331
2011-07-18,2821.36,2816.69,2826.96,2807.11,108108600,129581318144,456,460
2011-07-19,2804.92,2796.98,2809.32,2790.69,92740800,110120386560,232,712
2011-07-20,2810.44,2794.2,2817.29,2779.38,84030600,99677741056,430,482
2011-07-21,2795.9,2765.89,2799.85,2763.42,81760500,95769509888,161,776
2011-07-22,2769.86,2770.79,2782.17,2763.8,70211800,82498347008,572,334
2011-07-25,2759.63,2688.75,2759.63,2680.75,111242200,120856436736,37,923
2011-07-26,2685.75,2703.03,2704.94,2677.12,72881400,79482937344,624,313
2011-07-27,2690.14,2723.49,2726.8,2680.43,80407700,92082364416,831,107
2011-07-28,2701.77,2708.78,2712.09,2684.66,78474900,90451812352,270,678
2011-07-29,2706.5,2701.73,2721.53,2681.27,75471600,83784761344,263,652
2011-08-01,2697.57,2703.78,2712.89,2688.53,59000700,66073997312,584,334
2011-08-02,2689.97,2679.26,2689.97,2651.28,69993100,77994115072,252,692
2011-08-03,2659.12,2678.48,2688.06,2654.36,63981600,73381011456,433,463
2011-08-04,2683.19,2684.04,2698.82,2675.53,58872100,69338644480,614,298
2011-08-05,2620.28,2626.42,2644.58,2605.14,78571800,87777763328,103,845
2011-08-08,2599.29,2526.82,2614.19,2497.92,110302500,117550546944,49,896
2011-08-09,2468.03,2526.07,2537.41,2437.68,103723800,107745075200,342,599
2011-08-10,2562.39,2549.18,2579.16,2544.95,100369300,104038326272,828,100
2011-08-11,2508.86,2581.51,2582.16,2505.01,95597200,100089143296,867,83
2011-08-12,2593.4,2593.17,2605.45,2585.85,97171200,100034764800,725,206
2011-08-15,2598.14,2626.77,2627.1,2584.41,88676800,90997350400,849,96
2011-08-16,2627.85,2608.17,2636.36,2601.5,85226800,90247921664,218,720
2011-08-17,2603.96,2601.26,2617.17,2596.04,70109100,72200593408,320,579
2011-08-18,2601.99,2559.47,2603.48,2556.86,70989200,76087951360,96,848
2011-08-19,2519.65,2534.36,2538.27,2513.75,70606800,73771900928,217,723
2011-08-22,2534.57,2515.86,2553.42,2507.78,61214400,65524543488,311,616
2011-08-23,2524.88,2554.02,2554.18,2514.95,60944100,63210700800,900,51
2011-08-24,2562.41,2541.09,2569.28,2536.26,65462400,70690693120,323,611
2011-08-25,2546.4,2615.26,2616.3,2545.05,104537900,104570298368,913,48
2011-08-26,2602.21,2612.19,2616.64,2593.24,77850400,81503338496,447,462
2011-08-29,2595.47,2576.41,2595.47,2570.84,73696000,78406746112,217,724
2011-08-30,2592.6,2566.59,2615.14,2563.69,75910600,79541813248,211,712
2011-08-31,2566.53,2567.34,2574.42,2545.1,59169700,62236266496,389,533
2011-09-01,2569.8,2556.04,2584.8,2547.85,57290900,59881558016,268,662
2011-09-02,2551.56,2528.28,2557.31,2517.62,54436500,55969021952,144,800
2011-09-05,2510.1,2478.74,2510.1,2478.2,55031000,56402276352,82,864
2011-09-06,2465.57,2470.52,2482.24,2459.54,49223100,50140332032,344,558
2011-09-07,2480.94,2516.09,2516.75,2475.22,59665800,61951467520,947,18
2011-09-08,2523.96,2498.94,2524.38,2498.11,55271900,60046843904,156,766
2011-09-09,2506.97,2497.75,2528.42,2487.14,51253300,53535158272,381,528
2011-09-13,2467.73,2471.3,2477.08,2453.8,49930900,51851702272,154,801
2011-09-14,2478.59,2484.83,2485.93,2439.37,54065900,54761652224,817,132
2011-09-15,2482.86,2479.05,2496.57,2477.65,56003600,55860903936,380,501
2011-09-16,2490.18,2482.34,2499.48,2475.76,47986800,49584869376,408,489
2011-09-19,2469.6,2437.79,2469.6,2437.17,48746800,48599666688,92,866
2011-09-20,2433.72,2447.76,2460.03,2426.7,46265800,47956373504,668,257
2011-09-21,2450.12,2512.96,2517.67,2438.85,86689200,88188035072,966,8
2011-09-22,2491.21,2443.06,2499.98,2442.46,74695400,74891288576,48,917
2011-09-23,2411.83,2433.16,2440.75,2400.14,67302600,67947196416,278,661
2011-09-26,2416.23,2393.18,2441.73,2384.64,57425000,58915926016,89,863
2011-09-27,2410.99,2415.05,2423.91,2395.16,55231400,55315103744,711,212
2011-09-28,2427.29,2392.06,2430.27,2383.4,55758400,55720882176,120,835
2011-09-29,2378.42,2365.34,2387.54,2358.57,59191200,57021448192,86,869
2011-09-30,2368.4,2359.22,2377.54,2348.22,48818300,46104608768,428,495
2011-10-10,2363.08,2344.79,2368.15,2338.69,41745300,39926411264,301,602
2011-10-11,2401.74,2348.52,2412.38,2323.41,63975800,62773514240,497,414
2011-10-12,2335.49,2420,2421.69,2318.63,91508500,84438392832,965,8
2011-10-13,2412.83,2438.79,2439.64,2406.28,87860100,82192310272,810,142
2011-10-14,2429.88,2431.37,2437.59,2409.29,60673100,58276065280,258,666
2011-10-17,2434.49,2440.4,2452.99,2424.73,58267600,57704517632,489,409
2011-10-18,2423.28,2383.49,2425.65,2378.67,79525700,69338906624,53,923
2011-10-19,2387.83,2377.51,2401.69,2374.42,58534600,53173514240,349,563
2011-10-20,2365.91,2331.37,2368.64,2315.9,65425200,57867763712,64,912
2011-10-21,2330.51,2317.28,2340.31,2313.78,48436700,43725377536,212,736
2011-10-24,2322.02,2370.33,2371.09,2307.15,70874000,62971555840,888,83
2011-10-25,2366.4,2409.67,2414.05,2357.39,90888800,83635003392,954,21
2011-10-26,2398.19,2427.48,2448.98,2394.73,107447100,98578022400,680,241
2011-10-27,2432.47,2435.61,2449.7,2426.32,82408900,75098562560,503,420
2011-10-28,2462.08,2473.41,2483.76,2456.18,110032700,104186691584,932,31
2011-10-31,2470.25,2468.25,2478.31,2455.2,84172500,81783447552,483,451
2011-11-01,2450.33,2470.02,2491.36,2445.53,88892400,85052776448,415,512
2011-11-02,2437.87,2504.11,2505.12,2433.72,105468200,102082764800,849,109
2011-11-03,2510.84,2508.09,2535.24,2507.3,136576300,136305606656,626,305
2011-11-04,2525.24,2528.29,2536.78,2512.9,101873600,99981180928,717,219
